MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status,EDU_group,PROVINCE
3,Estate,Nuwara Eliya,19,8,1,3,Male,1995,7.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
4,Rural,Nuwara Eliya,21,5,1,3,Male,2002,12.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
4,Rural,Nuwara Eliya,23,8,1,3,Male,2004,8.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,G.C.E.(A/L),Central
4,Estate,Nuwara Eliya,25,3,1,3,Male,1998,7.0,24,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
4,Estate,Nuwara Eliya,25,3,1,4,Male,2000,2.0,23,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
5,Estate,Nuwara Eliya,28,7,1,1,Male,1993,8.0,29,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
5,Estate,Nuwara Eliya,28,7,1,2,Female,1996,4.0,27,Passed Grade 3,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 5 or Below,Central
5,Estate,Nuwara Eliya,29,1,1,3,Male,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
5,Estate,Nuwara Eliya,29,10,1,2,Male,2001,9.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
5,Estate,Nuwara Eliya,29,10,1,3,Male,2005,7.0,17,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
5,Estate,Nuwara Eliya,30,5,1,3,Female,2007,5.0,16,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
5,Rural,Nuwara Eliya,31,1,1,3,Female,1995,4.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
6,Rural,Nuwara Eliya,34,9,1,3,Male,2001,4.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Central
6,Estate,Nuwara Eliya,38,4,1,3,Male,1999,3.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
6,Estate,Nuwara Eliya,38,4,1,4,Female,1998,5.0,25,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
6,Estate,Nuwara Eliya,38,4,1,7,Female,2003,3.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
7,Rural,Nuwara Eliya,42,1,1,3,Female,2000,1.0,23,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,G.C.E.(A/L),Central
7,Rural,Nuwara Eliya,42,6,1,5,Female,1996,12.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
7,Estate,Nuwara Eliya,43,2,1,2,Female,2001,8.0,21,Passed Grade 12,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,G.C.E.(A/L),Central
7,Rural,Nuwara Eliya,44,3,1,3,Male,2002,11.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
8,Rural,Nuwara Eliya,48,3,1,3,Male,2003,9.0,19,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
8,Estate,Nuwara Eliya,52,6,1,3,Female,2003,4.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Central
8,Estate,Nuwara Eliya,53,9,1,3,Male,1995,5.0,28,Passed Grade 5,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 5 or Below,Central
9,Estate,Nuwara Eliya,57,2,1,2,Female,1993,10.0,29,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
9,Estate,Nuwara Eliya,57,6,1,3,Male,1996,5.0,27,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
9,Estate,Nuwara Eliya,57,6,1,4,Male,1998,10.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
10,Rural,Nuwara Eliya,63,1,1,3,Female,1997,1.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Central
10,Estate,Nuwara Eliya,64,2,1,3,Female,1994,9.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
10,Estate,Nuwara Eliya,64,7,1,3,Male,1998,2.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Central
10,Estate,Nuwara Eliya,64,7,1,4,Female,2001,5.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Central
12,Rural,Nuwara Eliya,76,1,1,3,Female,2007,1.0,16,Passed Grade 10,Does not attend,Currently studying/training,2.0,2.0,1.0,1.0,2.0,4.0,1.0,,Employed,Grade 6-10,Central
1,Rural,Galle,1,7,1,4,Male,1994,7.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
1,Rural,Galle,1,7,1,5,Male,1998,12.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
1,Rural,Galle,2,5,1,2,Female,1996,1.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Galle,3,4,1,3,Female,1995,6.0,27,Degree ,Other Educational Institution,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,Southern
1,Rural,Galle,3,4,1,4,Female,1996,11.0,26,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Galle,5,3,1,2,Female,1993,6.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
1,Rural,Galle,6,5,1,2,Male,1996,1.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Southern
1,Rural,Galle,7,1,1,3,Female,1993,12.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
1,Rural,Galle,7,1,1,4,Male,1997,1.0,26,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,Southern
1,Rural,Galle,8,5,1,3,Male,1998,3.0,24,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Galle,8,5,1,4,Male,2001,5.0,21,Passed Grade 12,Other Educational Institution,Not studying,2.0,2.0,1.0,1.0,1.0,,1.0,,Employed,G.C.E.(A/L),Southern
1,Rural,Galle,10,7,1,3,Male,1994,3.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Rural,Galle,16,3,1,2,Female,2003,1.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
2,Rural,Galle,17,6,1,4,Male,1996,4.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Rural,Galle,17,6,1,5,Female,1997,12.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
2,Rural,Galle,17,6,1,6,Male,1997,8.0,25,Passed Grade 9,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Urban,Galle,20,9,1,3,Male,2001,3.0,21,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Rural,Galle,22,4,1,3,Male,1999,4.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Rural,Galle,22,9,1,4,Male,2000,11.0,22,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
2,Rural,Galle,23,8,1,3,Male,2004,1.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
3,Rural,Galle,24,2,1,3,Female,2000,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
3,Rural,Galle,25,5,1,3,Male,1994,7.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
3,Rural,Galle,25,5,1,4,Female,2001,7.0,21,Passed G.A.Q./G.S.Q.,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
3,Rural,Galle,27,3,1,3,Male,2000,3.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
3,Rural,Galle,28,5,1,3,Male,2002,12.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
3,Rural,Galle,28,10,1,1,Male,1996,6.0,26,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
3,Urban,Galle,29,7,1,3,Female,1997,9.0,25,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
3,Rural,Galle,34,3,1,5,Female,2002,4.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
4,Rural,Galle,35,6,1,3,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
4,Rural,Galle,36,8,1,3,Male,1994,7.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
4,Rural,Galle,36,8,1,4,Male,1998,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
4,Rural,Galle,38,5,1,2,Male,1995,6.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
4,Rural,Galle,39,7,1,3,Female,1998,1.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
4,Rural,Galle,39,7,1,4,Male,2002,8.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Southern
4,Rural,Galle,40,1,1,4,Male,2003,8.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
4,Urban,Galle,42,10,1,3,Male,1996,1.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Galle,47,8,1,2,Male,1996,11.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Galle,48,4,1,5,Male,2002,5.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Galle,51,7,1,1,Male,1994,11.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
5,Rural,Galle,52,5,1,3,Male,1995,6.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Galle,54,2,1,3,Male,2000,7.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Galle,55,10,1,3,Female,2002,8.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Southern
5,Rural,Galle,57,8,1,3,Female,1998,5.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Galle,59,10,1,1,Male,1994,8.0,28,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Galle,61,9,1,1,Male,1996,6.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Urban,Galle,63,3,1,3,Male,1996,3.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,G.C.E.(A/L),Southern
6,Rural,Galle,64,3,1,3,Female,2002,8.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Galle,64,8,1,3,Male,1998,1.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Southern
6,Urban,Galle,65,3,1,3,Male,1993,10.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Urban,Galle,65,3,1,5,Male,2002,5.0,21,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Southern
6,Urban,Galle,65,7,1,5,Male,2004,4.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
6,Rural,Galle,66,6,1,3,Male,1997,11.0,25,Special educational Institutions,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
6,Rural,Galle,68,1,1,6,Female,1999,8.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
6,Rural,Galle,68,7,1,1,Male,1993,11.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
7,Rural,Galle,69,9,1,3,Female,2003,2.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
7,Rural,Galle,72,6,1,2,Female,1996,7.0,27,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
7,Rural,Galle,73,2,1,3,Male,1995,3.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
7,Rural,Galle,73,6,1,3,Male,2003,3.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
7,Estate,Galle,74,2,1,4,Female,1999,5.0,24,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
7,Estate,Galle,74,6,1,3,Male,1999,2.0,24,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
7,Rural,Galle,78,9,1,1,Female,1993,8.0,29,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
8,Rural,Galle,83,6,1,3,Male,2003,5.0,20,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
8,Urban,Galle,88,5,1,4,Female,1999,3.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
9,Rural,Galle,102,4,1,3,Female,2002,4.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
10,Rural,Galle,103,3,1,3,Female,1998,2.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
10,Rural,Galle,104,6,1,2,Male,1998,10.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
10,Rural,Galle,107,1,1,4,Female,2004,10.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
10,Rural,Galle,107,6,1,3,Male,1997,1.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
10,Rural,Galle,108,2,1,1,Male,1994,7.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
10,Rural,Galle,108,2,1,2,Female,1994,7.0,29,Degree ,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Degree / Education institue,Southern
10,Rural,Galle,109,9,1,3,Male,1995,7.0,28,Degree ,University,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,Southern
10,Urban,Galle,110,2,1,2,Female,1994,3.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
10,Urban,Galle,110,6,1,5,Female,2000,4.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
10,Urban,Galle,110,6,1,6,Male,1999,12.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
10,Rural,Galle,113,9,1,1,Male,1993,11.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
10,Rural,Galle,113,9,1,2,Female,1994,11.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,G.C.E.(O/L),Southern
11,Rural,Galle,116,8,1,3,Male,1997,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
11,Rural,Galle,118,1,1,3,Male,1996,3.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
11,Urban,Galle,122,1,1,3,Male,1995,1.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,G.C.E.(O/L),Southern
11,Urban,Galle,122,5,1,3,Male,1997,3.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
11,Urban,Galle,122,5,1,7,Male,1996,12.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
11,Rural,Galle,124,6,1,2,Male,2006,4.0,17,Passed Grade 10,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,Southern
12,Rural,Galle,127,6,1,1,Female,1997,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
12,Rural,Galle,128,9,1,2,Male,1994,2.0,29,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
12,Rural,Galle,129,4,1,3,Male,1998,7.0,25,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
1,Rural,Matara,4,5,1,4,Male,1996,12.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Matara,5,8,1,3,Female,1994,8.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Matara,5,8,1,4,Male,1994,12.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
1,Rural,Matara,6,3,1,2,Male,1999,11.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
2,Estate,Matara,12,2,1,3,Male,1999,8.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
2,Urban,Matara,18,9,1,2,Male,1993,12.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
3,Rural,Matara,23,1,1,3,Male,1997,3.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
3,Rural,Matara,23,1,1,4,Male,2001,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
3,Rural,Matara,27,2,1,3,Female,1997,2.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
3,Rural,Matara,28,7,1,2,Female,1993,9.0,29,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,Southern
4,Rural,Matara,31,2,1,3,Male,1998,8.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
4,Rural,Matara,34,6,1,2,Female,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
4,Rural,Matara,34,10,1,1,Male,1995,10.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
4,Rural,Matara,39,4,1,4,Male,1996,6.0,26,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Matara,41,3,1,3,Male,2005,4.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
5,Rural,Matara,44,5,1,3,Male,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
5,Urban,Matara,46,1,1,3,Female,2001,3.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
5,Urban,Matara,46,6,1,3,Female,1997,12.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
5,Urban,Matara,46,6,1,4,Female,2002,12.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
6,Rural,Matara,49,8,1,3,Male,1996,6.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Southern
6,Rural,Matara,50,9,1,2,Male,1998,9.0,24,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Matara,55,3,1,2,Female,1995,2.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,Grade 6-10,Southern
6,Rural,Matara,55,8,1,3,Male,1995,7.0,27,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Matara,57,2,1,2,Male,1995,10.0,27,Passed Grade 5,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 5 or Below,Southern
6,Rural,Matara,57,6,1,3,Male,2000,1.0,23,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,Southern
6,Rural,Matara,58,5,1,5,Female,1998,9.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,G.C.E.(A/L),Southern
7,Rural,Matara,60,2,1,1,Male,1994,8.0,28,Passed Grade 5,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 5 or Below,Southern
7,Rural,Matara,62,10,1,3,Male,2000,8.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Southern
7,Rural,Matara,65,9,1,4,Female,1997,7.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Southern
8,Rural,Matara,70,8,1,3,Male,2002,3.0,21,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
8,Rural,Matara,71,3,1,3,Male,1994,9.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Southern
8,Rural,Matara,72,1,1,3,Female,1996,3.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
8,Rural,Matara,72,6,1,3,Male,2004,1.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Southern
8,Rural,Matara,76,5,1,3,Male,1998,6.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
8,Urban,Matara,77,8,1,3,Male,2000,2.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
9,Rural,Matara,81,2,1,3,Male,2000,3.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Southern
9,Rural,Matara,85,6,1,3,Male,1999,11.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Southern
